author_type,url,location,deal_type,accommodation_type,price,year_of_construction,house_material_type,living_meters,floors_count,underground,creation_date
realtor_based,https://www.cian.ru/rent/flat/319126222/,Москва,rent_long,flat,55000.0,2016.0,panel,18.9,17,"Рассказовка, Аэропорт Внуково, Новопеределкино",2025-06-26
realtor_based,https://www.cian.ru/rent/flat/318577374/,Москва,rent_long,flat,125000.0,,unknown,18.0,33,"Коломенская, Кленовый бульвар, Нагатинская",2025-06-10
realtor_based,https://www.cian.ru/rent/flat/318471411/,Москва,rent_long,flat,200000.0,,brick,30.0,3,"Китай-город, Чкаловская, Лубянка, Курская, Площадь Революции, Таганская, Новокузнецкая, Чистые пруды, Курская",2025-06-06
realtor_based,https://www.cian.ru/rent/flat/319530065/,Москва,rent_long,flat,90000.0,,unknown,30.0,15,"ЦСКА, Зорге, Полежаевская",2025-07-08
realtor_based,https://www.cian.ru/rent/flat/319540313/,Москва,rent_long,flat,235000.0,1912.0,brick,30.0,7,"Маяковская, Белорусская, Новослободская, Менделеевская, Белорусская, Тверская, Пушкинская, Достоевская, Чеховская",2025-07-08
realtor_based,https://www.cian.ru/rent/flat/318818412/,Москва,rent_long,flat,300000.0,,monolith,40.0,63,"Москва-Сити, Деловой центр, Москва-Сити, Деловой центр, Деловой центр, Москва-Сити, Шелепиха, Шелепиха",2025-06-17
realtor_based,https://www.cian.ru/rent/flat/319004620/,Москва,rent_long,flat,50000.0,2001.0,monolith,16.0,23,"Селигерская, Моссельмаш, Яхромская",2025-06-23
realtor_based,https://www.cian.ru/rent/flat/310732316/,Москва,rent_long,flat,420000.0,,monolith,30.0,10,"Тверская, Пушкинская, Чеховская, Трубная, Театральная, Цветной бульвар, Маяковская, Охотный ряд, Кузнецкий мост, Лубянка",2024-12-02
realtor_based,https://www.cian.ru/rent/flat/319453696/,Москва,rent_long,flat,360000.0,2004.0,monolith,30.0,40,"Минская, Ломоносовский проспект, Минская",2025-07-05
realtor_based,https://www.cian.ru/rent/flat/313150335/,Москва,rent_long,flat,53100.0,1984.0,panel,19.0,16,"Щёлковская, Гольяново, Первомайская",2025-02-02
realtor_based,https://www.cian.ru/rent/flat/315317423/,Москва,rent_long,flat,380000.0,,brick,30.0,5,"Чистые пруды, Тургеневская, Сретенский бульвар, Красные ворота, Лубянка, Китай-город, Курская, Сухаревская, Трубная, Кузнецкий мост, Площадь трёх вокзалов",2025-03-23
realtor_based,https://www.cian.ru/rent/flat/318841216/,Москва,rent_long,flat,250000.0,,unknown,30.0,77,"Деловой центр, Москва-Сити, Москва-Сити, Деловой центр, Деловой центр, Москва-Сити, Шелепиха, Шелепиха",2025-06-18
realtor_based,https://www.cian.ru/rent/flat/313882736/,Москва,rent_long,flat,320000.0,1935.0,brick,84.0,7,"Третьяковская, Новокузнецкая, Полянка, Октябрьская, Боровицкая, Кропоткинская",2025-02-19
realtor_based,https://www.cian.ru/rent/flat/319285763/,Москва,rent_long,flat,240000.0,,unknown,75.0,6,"Тургеневская, Чистые пруды, Сретенский бульвар, Лубянка, Китай-город, Красные ворота, Сухаревская, Кузнецкий мост, Трубная, Площадь Революции, Театральная, Цветной бульвар",2025-07-01
realtor_based,https://www.cian.ru/rent/flat/319191893/,Москва,rent_long,flat,53100.0,2005.0,panel,20.0,14,"Филатов Луг, Аэропорт Внуково, Рассказовка",2025-06-27
realtor_based,https://www.cian.ru/rent/flat/315585388/,Москва,rent_long,flat,59700.0,2024.0,panel,10.6,33,"Нижегородская, Нижегородская, Нижегородская, Перово, Стахановская",2025-03-29
realtor_based,https://www.cian.ru/rent/flat/319233645/,Москва,rent_long,flat,73900.0,2024.0,panel,11.2,21,"Рассказовка, Пыхтино, Новопеределкино",2025-06-29
realtor_based,https://www.cian.ru/rent/flat/315782536/,Москва,rent_long,flat,300000.0,1953.0,monolithBrick,120.0,9,"Китай-город, Таганская, Марксистская, Новокузнецкая",2025-04-03
realtor_not_commerce,https://www.cian.ru/rent/flat/275174851/,Москва,rent_long,flat,55000.0,2020.0,monolith,16.0,6,"Курьяново, Перерва",2022-06-26
realtor_based,https://www.cian.ru/rent/flat/319329798/,Москва,rent_long,flat,87000.0,,unknown,30.0,30,"Окская, Кузьминки, Рязанский проспект",2025-07-01
realtor_based,https://www.cian.ru/rent/flat/317942585/,Москва,rent_long,flat,109300.0,2024.0,panel,22.0,17,"Новомосковская, Потапово, Бунинская аллея",2025-05-24
realtor_based,https://www.cian.ru/rent/flat/319443421/,Москва,rent_long,flat,82300.0,2019.0,panel,38.2,17,"Зеленоград — Крюково, Фирсановская, Сходня",2025-07-04
realtor_based,https://www.cian.ru/rent/flat/319723467/,Москва,rent_long,flat,350000.0,,monolithBrick,30.0,14,"Проспект Мира, Суворовская, Рижская, Рижская, Площадь трёх вокзалов, Площадь трёх вокзалов, Сухаревская",2025-07-14
realtor_not_commerce,https://www.cian.ru/rent/flat/315107939/,Москва,rent_long,flat,113500.0,,unknown,30.0,22,"Стрешнево, Стрешнево, Войковская, Щукинская",2025-03-18
realtor_based,https://www.cian.ru/rent/flat/317674496/,Москва,rent_long,flat,57000.0,2019.0,monolith,11.2,25,"Саларьево, Филатов Луг, Румянцево",2025-05-18
realtor_based,https://www.cian.ru/rent/flat/319558753/,Москва,rent_long,flat,105000.0,,unknown,20.0,30,"Волгоградский проспект, Угрешская, Дубровка",2025-07-08
realtor_based,https://www.cian.ru/rent/flat/318944646/,Москва,rent_long,flat,180000.0,,unknown,50.0,8,"Киевская, Студенческая, Москва-Сити",2025-06-20
realtor_based,https://www.cian.ru/rent/flat/318398253/,Москва,rent_long,flat,79100.0,2023.0,panel,16.3,33,"Кантемировская, Кавказский бульвар, Царицыно",2025-06-04
realtor_based,https://www.cian.ru/rent/flat/319545311/,Москва,rent_long,flat,175000.0,,unknown,25.0,20,"Деловой центр, Москва-Сити, Деловой центр, Деловой центр, Шелепиха, Москва-Сити",2025-07-08
realtor_based,https://www.cian.ru/rent/flat/319732794/,Москва,rent_long,flat,290000.0,,unknown,160.0,44,"Славянский бульвар, Минская, Минская, Пионерская",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/317288418/,Москва,rent_long,flat,66800.0,2021.0,panel,11.0,15,"Филатов Луг, Саларьево, Прокшино",2025-05-08
realtor_based,https://www.cian.ru/rent/flat/319045699/,Москва,rent_long,flat,350000.0,,unknown,100.0,7,"Пушкинская, Тверская, Чеховская, Охотный ряд, Маяковская, Театральная, Арбатская, Библиотека им. Ленина, Трубная, Александровский сад, Кузнецкий мост",2025-06-24
realtor_based,https://www.cian.ru/rent/flat/319060620/,Москва,rent_long,flat,270000.0,2016.0,monolith,30.0,85,"Москва-Сити, Москва-Сити, Деловой центр, Деловой центр, Деловой центр, Москва-Сити, Шелепиха, Шелепиха",2025-06-24
realtor_based,https://www.cian.ru/rent/flat/316514216/,Москва,rent_long,flat,135000.0,,unknown,27.0,21,"Раменки, Ломоносовский проспект, Матвеевская",2025-04-19
realtor_based,https://www.cian.ru/rent/flat/316390220/,Москва,rent_long,flat,135000.0,,unknown,52.0,36,"Беговая, Улица 1905 года, Хорошёвская",2025-04-16
realtor_based,https://www.cian.ru/rent/flat/319777459/,Москва,rent_long,flat,75000.0,,unknown,20.0,12,"Тульская, Крымская, Крымская",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319424546/,Москва,rent_long,flat,260000.0,,unknown,80.0,5,"Цветной бульвар, Трубная, Сухаревская, Кузнецкий мост, Сретенский бульвар, Тургеневская, Лубянка, Чистые пруды, Чеховская, Пушкинская, Тверская, Театральная, Достоевская, Китай-город",2025-07-04
realtor_based,https://www.cian.ru/rent/flat/318843955/,Москва,rent_long,flat,300000.0,,unknown,50.0,20,"Серебряный Бор, Бульвар Генерала Карбышева, Панфиловская",2025-06-18
realtor_based,https://www.cian.ru/rent/flat/319726283/,Москва,rent_long,flat,150000.0,2021.0,monolith,15.0,20,"Алексеевская, Рижская, ВДНХ",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/319081143/,Москва,rent_long,flat,280000.0,,unknown,105.0,20,"Шаболовская, Октябрьская, Добрынинская, Серпуховская",2025-06-25
realtor_based,https://www.cian.ru/rent/flat/319510484/,Москва,rent_long,flat,370000.0,,unknown,99.0,5,"Китай-город, Лубянка, Чистые пруды, Тургеневская, Сретенский бульвар, Кузнецкий мост, Площадь Революции, Красные ворота, Театральная, Охотный ряд",2025-07-07
realtor_based,https://www.cian.ru/rent/flat/319269564/,Москва,rent_long,flat,65000.0,,block,31.0,25,"Марьино, Перерва, Братиславская",2025-06-30
realtor_based,https://www.cian.ru/rent/flat/319531856/,Москва,rent_long,flat,240000.0,,unknown,34.0,12,"Сокол, Панфиловская, Стрешнево, Стрешнево",2025-07-08
realtor_based,https://www.cian.ru/rent/flat/318171295/,Москва,rent_long,flat,108300.0,2022.0,panel,25.5,31,"Стрешнево, Стрешнево, Войковская, Щукинская",2025-05-29
realtor_based,https://www.cian.ru/rent/flat/319418631/,Москва,rent_long,flat,360000.0,,unknown,78.0,42,"Ломоносовский проспект, Минская, Минская",2025-07-04
realtor_based,https://www.cian.ru/rent/flat/314503323/,Москва,rent_long,flat,110000.0,2018.0,monolith,38.0,23,"Новые Черёмушки, Калужская, Воронцовская, Новаторская",2025-03-04
realtor_based,https://www.cian.ru/rent/flat/319749654/,Москва,rent_long,flat,70000.0,,unknown,27.0,12,"Спартак, Тушинская, Волоколамская",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/318064494/,Москва,rent_long,flat,320000.0,,block,80.0,7,"Третьяковская, Новокузнецкая, Полянка, Октябрьская, Боровицкая, Кропоткинская",2025-05-27
realtor_based,https://www.cian.ru/rent/flat/316118078/,Москва,rent_long,flat,105000.0,2024.0,panel,24.2,33,"Водный стадион, Балтийская, Коптево",2025-04-10
realtor_based,https://www.cian.ru/rent/flat/319756351/,Москва,rent_long,flat,69000.0,,unknown,30.0,9,"Водный стадион, Речной вокзал, Балтийская",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/317293163/,Москва,rent_long,flat,105400.0,2020.0,panel,20.0,20,"Фили, Шелепиха, Шелепиха",2025-05-08
realtor_based,https://www.cian.ru/rent/flat/318754376/,Москва,rent_long,flat,97800.0,2008.0,panel,51.6,24,"Текстильщики, Кузьминки, Стахановская",2025-06-16
realtor_based,https://www.cian.ru/rent/flat/319393490/,Москва,rent_long,flat,73000.0,,unknown,30.0,5,"Кунцевская, Кунцевская, Рабочий посёлок",2025-07-03
realtor_based,https://www.cian.ru/rent/flat/318990280/,Москва,rent_long,flat,110000.0,2024.0,monolith,25.0,33,"Аминьевская, Аминьевская, Давыдково",2025-06-22
realtor_based,https://www.cian.ru/rent/flat/316211981/,Москва,rent_long,flat,63500.0,2023.0,monolith,16.0,17,"Бунинская аллея, Потапово, Новомосковская",2025-04-12
realtor_based,https://www.cian.ru/rent/flat/319124115/,Москва,rent_long,flat,90000.0,2012.0,panel,43.9,25,"Подрезково, Новоподрезково, Сходня",2025-06-26
realtor_based,https://www.cian.ru/rent/flat/316891082/,Москва,rent_long,flat,67800.0,2024.0,monolith,11.1,33,"Озёрная, Очаково, Давыдково",2025-04-28
realtor_based,https://www.cian.ru/rent/flat/319736639/,Москва,rent_long,flat,73900.0,2024.0,monolith,10.2,33,"Аминьевская, Аминьевская, Очаково",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/316595682/,Москва,rent_long,flat,84300.0,1990.0,panel,54.0,14,"Щёлковская, Гольяново, Первомайская",2025-04-21
realtor_based,https://www.cian.ru/rent/flat/316516042/,Москва,rent_long,flat,60000.0,2023.0,panel,10.8,25,"Перерва, Депо, Люблино",2025-04-19
realtor_based,https://www.cian.ru/rent/flat/319763246/,Москва,rent_long,flat,55000.0,,unknown,19.0,17,"Некрасовка, Лухмановская, Улица Дмитриевского",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/318783412/,Москва,rent_long,flat,40100.0,2008.0,panel,19.8,16,"Щербинка, Бутово, Бунинская аллея",2025-06-16
realtor_based,https://www.cian.ru/rent/flat/319063788/,Москва,rent_long,flat,55200.0,2016.0,panel,18.0,18,"Бунинская аллея, Потапово, Улица Горчакова",2025-06-24
realtor_based,https://www.cian.ru/rent/flat/318987907/,Москва,rent_long,flat,73900.0,2023.0,panel,11.0,33,"Бульвар Рокоссовского, Преображенская площадь, Черкизовская",2025-06-22
realtor_based,https://www.cian.ru/rent/flat/317361797/,Москва,rent_long,flat,80000.0,2018.0,panel,24.8,25,"Говорово, Мещерская, Озёрная",2025-05-11
realtor_based,https://www.cian.ru/rent/flat/319057780/,Москва,rent_long,flat,145000.0,2022.0,monolith,30.0,20,"Фили, Багратионовская, Шелепиха",2025-06-24
realtor_not_commerce,https://www.cian.ru/rent/flat/315916192/,Москва,rent_long,flat,230000.0,,unknown,50.0,43,"Аминьевская, Аминьевская, Матвеевская",2025-04-05
realtor_based,https://www.cian.ru/rent/flat/319749206/,Москва,rent_long,flat,245000.0,1972.0,brick,30.0,14,"Баррикадная, Краснопресненская, Арбатская, Смоленская, Тверская, Пушкинская, Александровский сад, Библиотека им. Ленина",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/318989876/,Москва,rent_long,flat,68700.0,2024.0,monolith,15.0,33,"Улица Академика Янгеля, Красный Строитель, Аннино",2025-06-22
realtor_based,https://www.cian.ru/rent/flat/315266333/,Москва,rent_long,flat,105000.0,2023.0,panel,11.0,26,"Авиамоторная, Авиамоторная, Авиамоторная, Лефортово, Лефортово, Сортировочная",2025-03-21
realtor_not_commerce,https://www.cian.ru/rent/flat/319214165/,Москва,rent_long,flat,95000.0,2002.0,brick,15.0,16,"Матвеевская, Давыдково, Аминьевская",2025-06-28
realtor_based,https://www.cian.ru/rent/flat/314779421/,Москва,rent_long,flat,110300.0,2008.0,block,43.0,17,"Варшавская, Чертановская, Севастопольская",2025-03-11
